Date,Text,Box,Status,Temperature,Sentiment
2021-11-30-16-58,I would salivate seeing little foot and his fam eat star leafs lmao,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.62,Positive
2021-11-30-16-58,Playlist::@Adele = Love Is A Game #MasterpieceTheater 💙🍷🎲🎯🎳💙🍷🎲🎯🎳💙🍷🎲🎯🎳💙🍷🎲🎯🎳💙🍷🎲🎯 https://t.co/Cmlw0tweS6,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,3.62,Positive
2021-11-30-16-59,Ian - I hope you can see the original tweet AND my witty Reply . ( Hardly anybody else did ! 🙄 ),"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.62,Positive
2021-11-30-16-59,this is making me very excited 📈📈📈,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,3.62,Positive
2021-11-30-16-59,Nicolas Cage Set To Play DRACULA For Universal's New RENFIELD Film! https://t.co/3c2shkEOKP,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.62,Positive
2021-11-30-16-59,"Lol, whatever gets you off, more power to you! 😂👍🏿","[[-74.017383, 40.908458], [-74.017383, 40.936872], [-73.979592, 40.936872], [-73.979592, 40.908458]]",Clouds,3.62,Positive
2021-11-30-16-59,Guys I’m at a place Lilly’s with my friend Lily and we created a drink called “The Lily” and I’m having the best ti… https://t.co/jZt6uwvRgC,"[[-73.694073, 40.586028], [-73.694073, 40.586028], [-73.694073, 40.586028], [-73.694073, 40.586028]]",Clouds,3.62,Positive
2021-11-30-16-59,"But that's just a general rule of thumb, if you're following what the girls want you really can't lose it really ca… https://t.co/hul7GoFWuW","[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.62,Positive
2021-11-30-16-59,Whose the idiot who forgot lunch today?,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.62,Negative
2021-11-30-16-59,i be forgettin then boom i observe weird ass behavior.,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.62,Negative
2021-11-30-16-59,"like all the drama aside, they’re serving sexy, rich and fun. I can’t wait to be fed.","[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.62,Positive
2021-11-30-16-59,magical 🕯✨ moments with the best team in the world . . . ! 📷 @halolorraine #dienstanddotter #holiday2021… https://t.co/pN3I3GDnKK,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.62,Positive
2021-11-30-16-59,Life is unpredictable. Be present and be prepare for anything. Good things are coming 🌻,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,3.62,Positive
2021-11-30-16-59,always love my time up here :3 https://t.co/fLxGnFJexK,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,3.62,Positive
2021-11-30-17-0,"I’ve been that annoying, huh?","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.62,Negative
2021-11-30-17-0,Lmao its the relationship i have with mine.. she be throwing down in there as well…twos threes group e… https://t.co/tVOlOGBiLs,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.62,Positive
2021-11-30-17-0,Oh man watching the #jonasbrothetsfamilyroast and wow I have a lot I could roast @nickjonas on.. he better run. Fast.,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.62,Positive
2021-11-30-17-0,I’ll try to get more later tonight. I love looking for damage and… https://t.co/bIa6TDAeWV,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,3.62,Positive
2021-11-30-17-1,Sounds like your Chinese hooker had a lasting impact on you. This line of thought is straight out the CCP handbook.,"[[-75.563587, 38.788657], [-75.563587, 41.357424], [-73.88506, 41.357424], [-73.88506, 38.788657]]",Clouds,3.56,Positive
2021-11-30-17-1,How you’ve been!? Good to see you out here reppin 💙❤️ and your brand growing !!,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.56,Positive
2021-11-30-17-1,It is a democratic catastrophe to have them walking free on western streets and spending stolen and bloody money fo… https://t.co/uRUEGIxRfL,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.56,Negative
2021-11-30-17-1,Would love and appreciate a boost…thanks in advance (I follow you),"[[-73.75756, 40.793334], [-73.75756, 40.812799], [-73.710409, 40.812799], [-73.710409, 40.793334]]",Clouds,3.56,Positive
2021-11-30-17-1,You’re most welcome. 💕,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,3.56,Positive
2021-11-30-17-2,30Mil AAV for a top 2 first baseman should be an instant deal for the Braves… Unbiased reaction: I hope the Brav… https://t.co/CFzMWWejNS,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,3.56,Positive
2021-11-30-17-2,You’re most welcome. ❤️,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,3.56,Positive
2021-11-30-17-2,I’m excited to start this LMG progression tonight. I’ve never used them always looked at them as doofy and huge,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Positive
2021-11-30-17-2,they help me so much,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.56,Positive
2021-11-30-17-2,just let me cry a little bit longer 💧 done by @ Asoultobare https://t.co/usVDfYt5E3,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Negative
2021-11-30-17-2,I will post it on my Instagram stories. Thanks. This is beautiful!!,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Positive
2021-11-30-17-2,Literally what I’m quitting lol,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Positive
2021-11-30-17-2,Congrats on your first published pieces of 5th grade!!! 🎉🎉🎉,"[[-73.039115, 40.837693], [-73.039115, 40.921065], [-72.972416, 40.921065], [-72.972416, 40.837693]]",Clouds,3.56,Positive
2021-11-30-17-2,Thanks,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Positive
2021-11-30-17-3,Thanks my fabulous couple,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Positive
2021-11-30-17-3,Big motherfuckin facts fuck Tuesday,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Negative
2021-11-30-17-3,The injuries worry me but I think shifting to right with Marte in CF will help with that. I’… https://t.co/o4UUagSG2Q,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,3.56,Positive
2021-11-30-17-3,they was fighting for mad long wtf.,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.56,Negative
2021-11-30-17-3,Only good part about driving in NYC is not getting out of the way when cops are trying to get by.,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.56,Positive
2021-11-30-17-3,"80 degrees, warm it up for me!","[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.56,Positive
2021-11-30-17-3,I hope this is good.,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Positive
2021-11-30-17-3,I love all three movies.,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,3.56,Positive
2021-11-30-17-3,Helicopters Look Better On Dark Mode 🗣 DARK MODE FOR ANDROID 🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨 #TikTok #DarkModeTikTok… https://t.co/jSPovB4UcY,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Positive
2021-11-30-17-3,I have my 3rd and 4th tattoo appts scheduled ☺️😋 (I’m sorry mom),"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Negative
2021-11-30-17-3,"Have you ever had a role like ""ITSM Tool Developer // Ivanti Service Manager""? What did you like most about that job? #IT #NewYork, NY","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Positive
2021-11-30-17-3,"😂 BING BONGG, FUCK YA LIFE. https://t.co/Zvtsx3xTQP","[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,3.56,Negative
2021-11-30-17-6,I hate bipolar ass people. Y’all be fucking up my vibes,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,3.56,Negative
2021-11-30-17-7,shoutout to la doña arca for making reggaeton for the weird girls,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,3.56,Negative
2021-11-30-17-7,We’re ready for the Jolly Fat Man. 🎅🏽🎄 @ Harlem https://t.co/SpkVrum5UM,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Positive
2021-11-30-17-7,Rude,"[[-73.343986, 40.710649], [-73.343986, 40.750622], [-73.306456, 40.750622], [-73.306456, 40.710649]]",Clouds,3.56,Negative
2021-11-30-17-7,"Getting ready for school tonight (@ My Home Office in Brooklyn, NY) https://t.co/yhszoO7C0R","[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.56,Positive
2021-11-30-17-7,Can’t get over how fucked up this whole article is. Just a tour de force. Ignore literally every current issue in m… https://t.co/KMs0FgGzqq,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.56,Negative
2021-11-30-17-7,Happy Birthday 2 Me https://t.co/LyIP3ORLyr,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Positive
2021-11-30-17-7,"❤️ Listening to @lizirahman here almost made me cry! It took sooo long to get to Union Tpke, but we did it! Donat… https://t.co/pAsIDA6jPS","[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,3.56,Negative
2021-11-30-17-7,Oh lord. This is NOT GREAT #cpfc,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Negative
2021-11-30-17-7,I'm glad the heater isn't on this evening. I hope it stays off.,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,3.56,Positive
2021-11-30-17-7,What a stupid stupid mistake. #cpfc,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Negative
2021-11-30-17-7,You people are sick,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Negative
2021-11-30-17-8,craving a nice west coast trip,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Positive
2021-11-30-17-8,"What is happening today, something has got to be in retrograde because what the actual fuck.","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Negative
2021-11-30-17-8,Glad you’re back.,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.56,Positive
2021-11-30-17-8,That young women found in attraction to older men that has gone on throughout the span of human history until recen… https://t.co/9q0h1rgmh9,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.56,Positive
2021-11-30-17-8,😉 good sleep buddy! https://t.co/WfqTU7mcRL,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.56,Positive
2021-11-30-17-8,Then the satire was ineffective for you. That's okay. It works for others.,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,3.56,Positive
2021-11-30-17-8,Free yourself from the bondage of feeling like you have to change or save the world.,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,3.56,Positive
2021-11-30-17-8,No definitely not but I don’t see all of the options drying up. It’s likely they have certain targets… https://t.co/UqzJlRHxYc,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,3.56,Positive
2021-11-30-17-8,Masks make Penn Station smell way better. Turning lemons into Lemonade #smell #improvements #pennstation @ Penn S… https://t.co/ZFqa6Sshrk,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Positive
2021-11-30-17-9,LOL! Takes so little to make the masses happy! 🤣,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Positive
2021-11-30-17-9,Happy Birthday!!!,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.56,Positive
2021-11-30-17-9,Yes I generally am a chipotle addict. Lol,"[[-73.727776, 40.950918], [-73.727776, 42.050588], [-71.786994, 42.050588], [-71.786994, 40.950918]]",Clouds,3.56,Positive
2021-11-30-17-9,But sure tell me about a player leaving mid season because playing time was reduced or gone that at least likely ha… https://t.co/RLpQR1k3OB,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.56,Positive
2021-11-30-17-9,Jokes on him I already have that role... Heard he's getting offered the unpaid intern role per my sources 😎😭,"[[-75.563587, 38.788657], [-75.563587, 41.357424], [-73.88506, 41.357424], [-73.88506, 38.788657]]",Clouds,3.56,Positive
2021-11-30-17-9,"I wasn’t asking for advice , I already purchased my position LOL. Again… https://t.co/c7KtG4HXtB","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Positive
2021-11-30-17-9,"So the man can certainly provide for your safety and I think that rightfully is priority, second to that is to make… https://t.co/tguS68rwAS","[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.56,Positive
2021-11-30-17-9,I’m genuinely shocked.,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.56,Negative
2021-11-30-17-9,They sure did,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Positive
2021-11-30-17-9,I love them,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,3.56,Positive
2021-11-30-17-10,Weird theory but it checks out,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,3.56,Negative
2021-11-30-17-10,Can’t drive there since I had ankle surgery so it’s been a forced rehab lmao,"[[-73.727776, 40.950918], [-73.727776, 42.050588], [-71.786994, 42.050588], [-71.786994, 40.950918]]",Clouds,3.56,Positive
2021-11-30-17-10,Same.. i love me a lil hood boogie… 😩,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Positive
2021-11-30-17-10,it’s not based on getting stuff for free trauma. I don’t see how you… https://t.co/KUfQD4ob5N,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Positive
2021-11-30-17-10,"Open SmartNews and read ""Trump Tries to One-Up Lauren Boebert With Unhinged Statement Demanding Ilhan Omar Apologiz… https://t.co/XpskaQZSMm","[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.56,Negative
2021-11-30-17-10,I'm smart but I'm definitely an airhead sometimes 😭😭😭😭,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Positive
2021-11-30-17-10,Hiding in my bathroom because I’m mentally exhausted from working all of Black Friday and cyber Monday and Tuesday,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Negative
2021-11-30-17-10,Very sexy,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Positive
2021-11-30-17-10,You thick everywhere except the dick 😭😭😭,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,3.56,Negative
2021-11-30-17-11,FDA advisers narrowly recommend authorization of first antiviral pill to treat covid-19 https://t.co/6G5H4rPuYj,"[[-73.911271, 40.900789], [-73.911271, 40.988346], [-73.810443, 40.988346], [-73.810443, 40.900789]]",Clouds,3.56,Positive
2021-11-30-17-11,"Understand how some of these men primarily put women and young women In harm's Way by that false privilege, but the… https://t.co/CFoPzIwumv","[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.56,Positive
2021-11-30-17-11,That second picture brings back memories :),"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,3.56,Positive
2021-11-30-17-11,my favorite fight/leadup to a fight. .... you just had to be there McGregor vs. Mendes | Best Moments https://t.co/iUD5yRXsb2 via @YouTube,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,3.56,Positive
2021-11-30-17-11,Awful way to lose!!!,"[[-73.690707, 40.64329], [-73.690707, 40.671411], [-73.655767, 40.671411], [-73.655767, 40.64329]]",Clouds,3.56,Negative
2021-11-30-17-11,"Interested in a job in #NewYork, NY? This could be a great fit. Click the link in our bio to apply: Manager - Data… https://t.co/zT67wMmmxw","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Positive
2021-11-30-17-11,Incident on #Harlem NB at Grand Central https://t.co/ZDFO3Si0kA,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Positive
2021-11-30-17-11,Recording an entire vlog using 4K ProRes on my iPhone 13 Pro. Happy I went overboard with the memory on my iPhone this time.,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.56,Positive
2021-11-30-17-12,Trading Places &amp; DIE HARD for Christmas for me…,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.7,Negative
2021-11-30-17-12,So you can see the problem if those young ladies came out in a pro peace position for the people over there they wo… https://t.co/kYBWdYRqa3,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.7,Positive
2021-11-30-17-12,As she should Floridians are crazy.. just cut them off… https://t.co/c5sK3qXVqg,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.7,Negative
2021-11-30-17-12,"Open SmartNews and read ""Kayleigh McEnany credits Jesus for the purported success of her first White House press co… https://t.co/iIvwHyogOL","[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.7,Positive
2021-11-30-17-13,Cozy for the Clays. The best team in New York plays against the Knicks tonight. #LetsGoNets #NetsWorld https://t.co/EOCkFEumPs,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.7,Positive
2021-11-30-17-13,But he ran from his country and he talking shit about a black man. I cant respect that from him. He sho… https://t.co/xVFjEecOt1,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.7,Negative
2021-11-30-17-13,Happy to see the xtz integration!,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,3.7,Positive
2021-11-30-17-13,would love to go to this 🙌🏼,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.7,Positive
2021-11-30-17-13,"See our latest #NewYork, NY #ProjectMgmt job opportunity and click the link in our bio to apply: Principal Systems… https://t.co/S35flf4ObP","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.7,Positive
2021-11-30-17-13,"If Ayew continues to be selfish and not pass, he should be dropped. Sorry, but this can’t go on. His reluctance to… https://t.co/pzl4k8d5pO","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.7,Negative
2021-11-30-17-13,We will not let hate win! Please join me in donating to @onePULSEorg today. #givingtuesday https://t.co/6uYR8bOOEP,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.7,Positive
2021-11-30-17-14,"New @reginasgrocery now open on Mulberry, go get the amazing Smoked Chicken Sandwich 🥪👌🏽👌🏽👌🏽👌🏽 #reginasgrocery @ Mu… https://t.co/QsRqERORzq","[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,3.7,Positive
2021-11-30-17-14,"""Suspect in custody after three people killed and multiple injured in shooting at Oxford High School in Michigan"" https://t.co/wEa0lkoVuj","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.7,Negative
2021-11-30-17-14,"Dude, yes! 8 more years of Jack Hughes","[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.7,Positive
2021-11-30-17-14,Great Player just thought Machado better fitted the need at the time.,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.7,Positive
2021-11-30-17-14,No one can tell me Damian Lillard hasn’t mentally checked out.,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.7,Negative
2021-11-30-17-15,"Good points, all. And good luck! 💫","[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.7,Positive
2021-11-30-17-15,This country doesn’t give a flying fuck about its kids,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.7,Negative
2021-11-30-17-15,I just got to NYC. I'm off on date night . @iJaadee is a real friend. I can't keep up with everything tonight but I… https://t.co/euNuMFkJyE,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.7,Positive
2021-11-30-17-15,"Fk me, that first one is too good ❤️","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.7,Positive
2021-11-30-17-15,Nostrand Av -&gt; E Pkwy -&gt; LEX = OUCH Loved sitting at… https://t.co/CedKYlBAfs,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.7,Positive
2021-11-30-17-15,"Uptown, and judging by your other comments I’m not the only one who dealt with this. Seriously, I have… https://t.co/SYrTlavDq5","[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,3.7,Negative
2021-11-30-17-15,oh wow ily you’re such a tease,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.7,Positive
2021-11-30-17-15,I’m interested too. I’d like to know if this course and wha… https://t.co/mLNIr8RO5G,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.7,Positive
2021-11-30-17-15,This ep (and ep 2) is so good 1. https://t.co/Nyi9mimni1 2. https://t.co/cqRbWj7X2z,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.7,Positive
2021-11-30-17-15,THIS y’all hate fun !,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.7,Negative
2021-11-30-17-16,I love this.,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.7,Positive
2021-11-30-17-16,Nah not at all. Run for what? Still Enes got all this energy for Bron but not his own home country,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.7,Positive
2021-11-30-17-16,"Wow, @LeaderMcConnell doesn't want to cap insulin at $35","[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.7,Positive
2021-11-30-17-16,Pull my hair tonight 😈 Free ONLYFANS👉 https://t.co/mnd6RuqZSj #alter #alterph #alterworld #AlterManila https://t.co/kgsqE9AL0a,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.7,Positive
